id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
GH0712_airport-residential-area,Airport residential area,Airport residential area,airport-residential-area,GH0712_airport-residential-area,5.617,-0.179
GH0712_east-legon,East Legon,East Legon,east-legon,GH0712_east-legon,5.64,-0.164
GH0712_east-legon-before-america-house-road,East Legon (before America house road),East Legon (before America house road),east-legon-before-america-house-road,GH0712_east-legon-before-america-house-road,5.642,-0.161
GH0712_east-legon-towards-america-house--social-xtian-centre,East Legon (towards America house -Social X'tian centre),East Legon (towards America house -Social X'tian centre),east-legon-towards-america-house--social-xtian-centre,GH0712_east-legon-towards-america-house--social-xtian-centre,5.637,-0.15
GH0712_legon,Legon,Legon,legon,GH0712_legon,5.651,-0.178
GH0712_mempeasem,Mempeasem,Mempeasem,mempeasem,GH0712_mempeasem,5.651,-0.159
