id,name.local,name.en,name.slug,code.id,children_count.town,geo.lat,geo.lon
GH1101,Bole,Bole,bole-gh1101,GH1101,6,8.692,-2.179
GH1102,Central Gonja,Central Gonja,central-gonja-gh1102,GH1102,6,8.941,-1.106
GH1103,East Gonja Municipal,East Gonja Municipal,east-gonja-municipal-gh1103,GH1103,16,8.349,-1.026
GH1104,North East Gonja,North East Gonja,north-east-gonja-gh1104,GH1104,0,8.741,-0.528
GH1105,North Gonja,North Gonja,north-gonja-gh1105,GH1105,0,9.691,-1.617
GH1106,Sawla-Tuna-Kalba,Sawla-Tuna-Kalba,sawla-tuna-kalba-gh1106,GH1106,6,9.479,-2.413
GH1107,West Gonja,West Gonja,west-gonja-gh1107,GH1107,8,9.223,-1.754
